Date	Location	First Name	Last Name	School	SB Total	SB Center	SB Squaded	AR Total	AR Center	AR Squaded
11/18/2016	Jacksonville AL	Zachary	Schmidt	Jacksonville St.	583	0	True	578	0	False
01/14/2017	USAFA CO	Zachary	Schmidt	Jacksonville St.	564	0	True	575	0	False
01/16/2017	USAFA CO	Zachary	Schmidt	Jacksonville St.	570	0	True	578	0	False
01/20/2017	Murray KY	Zachary	Schmidt	Jacksonville St.	573	0	True	586	0	False
01/28/2017	Memphis TN	Zachary	Schmidt	Jacksonville St.	574	0	False	576	0	True
02/03/2017	Morehead KY	Zachary	Schmidt	Jacksonville St.	571	0	True	0	0	False
02/11/2017	Jacksonville AL	Zachary	Schmidt	Jacksonville St.	565	0	True	583	0	True
10/08/2016	Fairbanks AK	JT	Schnering	Alaska Fairbanks	577	27	True	588	39	True
10/14/2016	Fairbanks AK	JT	Schnering	Alaska Fairbanks	570	21	True	593	42	True
10/15/2016	Fairbanks AK	JT	Schnering	Alaska Fairbanks	584	32	True	591	42	True
11/04/2016	El Paso TX	JT	Schnering	Alaska Fairbanks	568	0	True	587	0	True
11/06/2016	Reno NV	JT	Schnering	Alaska Fairbanks	572	0	True	575	0	False
11/19/2016	Fairbanks AK	JT	Schnering	Alaska Fairbanks	577	24	True	590	41	True
11/20/2016	Fairbanks AK	JT	Schnering	Alaska Fairbanks	579	32	True	587	41	True
01/10/2017	Morgantown WV	JT	Schnering	Alaska Fairbanks	567	0	False	584	0	False
01/14/2017	Palmyra PA	JT	Schnering	Alaska Fairbanks	561	21	False	577	35	False
02/02/2017	Lincoln NE	JT	Schnering	Alaska Fairbanks	573	0	False	580	0	False
02/04/2017	Columbus OH	JT	Schnering	Alaska Fairbanks	571	23	True	587	38	False
10/08/2016	Annapolis MD	Sarah	Schnupp	USciences	562	0	True	570	0	True
10/22/2016	Philadelphia PA	Sarah	Schnupp	USciences	572	0	True	566	0	True
10/29/2016	Philadelphia PA	Sarah	Schnupp	USciences	573	0	True	573	0	True
11/05/2016	Lexington VA	Sarah	Schnupp	USciences	564	0	True	581	0	True
11/12/2016	Cambridge MA	Sarah	Schnupp	USciences	569	0	True	564	0	True
11/13/2016	Cambridge MA	Sarah	Schnupp	USciences	566	0	True	572	0	True
11/18/2016	New London CT	Sarah	Schnupp	USciences	570	0	True	579	0	True
01/28/2017	Philadelphia PA	Sarah	Schnupp	USciences	551	0	True	554	0	True
02/11/2017	Philadelphia PA	Sarah	Schnupp	USciences	574	0	True	571	0	True
10/01/2016	Reno NV	Haylee	Schoenrock	UTEP	559	0	True	573	0	True
10/08/2016	El Paso TX	Haylee	Schoenrock	UTEP	560	0	True	573	0	True
10/22/2016	USAFA CO	Haylee	Schoenrock	UTEP	565	0	True	578	0	True
10/23/2016	USAFA CO	Haylee	Schoenrock	UTEP	572	0	False	566	0	True
11/04/2016	El Paso TX	Haylee	Schoenrock	UTEP	565	0	True	586	0	False
11/06/2016	El Paso TX	Haylee	Schoenrock	UTEP	565	0	True	581	0	True
11/12/2016	Lincoln NE	Haylee	Schoenrock	UTEP	556	0	True	584	0	True
11/13/2016	Lincoln NE	Haylee	Schoenrock	UTEP	557	0	True	580	0	True
02/04/2017	Columbus OH	Haylee	Schoenrock	UTEP	0	0	False	0	0	False
02/11/2017	Fort Worth TX	Haylee	Schoenrock	UTEP	568	0	True	586	0	True
10/01/2016	Reno NV	Rachael	Schoenrock	UTEP	570	0	True	580	0	True
10/08/2016	El Paso TX	Rachael	Schoenrock	UTEP	580	0	True	589	0	True
10/22/2016	USAFA CO	Rachael	Schoenrock	UTEP	569	0	True	584	0	True
10/23/2016	USAFA CO	Rachael	Schoenrock	UTEP	576	0	True	586	0	True
11/04/2016	El Paso TX	Rachael	Schoenrock	UTEP	574	0	True	581	0	True
11/06/2016	El Paso TX	Rachael	Schoenrock	UTEP	569	0	True	581	0	True
11/12/2016	Lincoln NE	Rachael	Schoenrock	UTEP	569	0	True	575	0	True
11/13/2016	Lincoln NE	Rachael	Schoenrock	UTEP	572	0	True	579	0	True
02/04/2017	Columbus OH	Rachael	Schoenrock	UTEP	574	29	True	576	27	True
02/11/2017	Fort Worth TX	Rachael	Schoenrock	UTEP	574	0	True	578	0	True
10/08/2016	Spartanburg SC	Reid	Schuster	Wofford	0	0	False	524	0	True
11/05/2016	Charleston SC	Reid	Schuster	Wofford	495	0	True	510	0	True
11/12/2016	Lexington VA	Reid	Schuster	Wofford	486	0	True	502	0	True
11/19/2016	Unkown XX	Reid	Schuster	Wofford	505	3	True	522	12	True
01/28/2017	Charleston SC	Reid	Schuster	Wofford	0	0	False	0	0	False
02/04/2017	Spartanburg SC	Reid	Schuster	Wofford	0	0	False	533	0	True
02/11/2017	Spartanburg SC	Reid	Schuster	Wofford	502	0	True	533	0	True
10/08/2016	Fairbanks AK	Robert	Scott	Alaska Fairbanks	572	24	False	582	36	False
10/14/2016	Fairbanks AK	Robert	Scott	Alaska Fairbanks	566	19	False	581	37	False
10/15/2016	Fairbanks AK	Robert	Scott	Alaska Fairbanks	563	18	False	581	36	False
11/04/2016	El Paso TX	Robert	Scott	Alaska Fairbanks	567	0	False	579	0	False
11/06/2016	Reno NV	Robert	Scott	Alaska Fairbanks	565	0	False	588	0	False
11/19/2016	Fairbanks AK	Robert	Scott	Alaska Fairbanks	570	24	False	578	33	False
11/20/2016	Fairbanks AK	Robert	Scott	Alaska Fairbanks	575	24	False	592	46	False
01/10/2017	Morgantown WV	Robert	Scott	Alaska Fairbanks	575	0	True	580	0	True
01/14/2017	Palmyra PA	Robert	Scott	Alaska Fairbanks	556	21	True	583	39	True
02/02/2017	Lincoln NE	Robert	Scott	Alaska Fairbanks	564	0	True	587	0	True
02/04/2017	Columbus OH	Robert	Scott	Alaska Fairbanks	571	26	False	594	46	True
09/21/2016	University MS	Alathea	Sellars	Murray St.	0	0	False	0	0	False
09/25/2016	Murray KY	Alathea	Sellars	Murray St.	567	20	True	590	41	True
10/22/2016	Murray KY	Alathea	Sellars	Murray St.	575	0	False	591	0	True
10/30/2016	Murray KY	Alathea	Sellars	Murray St.	575	0	False	592	0	False
11/05/2016	Morehead KY	Alathea	Sellars	Murray St.	579	0	False	597	0	True
11/12/2016	Columbus OH	Alathea	Sellars	Murray St.	0	0	False	594	0	True
11/18/2016	Jacksonville AL	Alathea	Sellars	Murray St.	590	0	False	587	0	True
01/14/2017	University MS	Alathea	Sellars	Murray St.	572	20	True	594	43	True
01/20/2017	Murray KY	Alathea	Sellars	Murray St.	587	0	True	595	0	True
02/03/2017	Morehead KY	Alathea	Sellars	Murray St.	0	0	False	594	0	True
02/12/2017	Lexington KY	Alathea	Sellars	Murray St.	573	0	False	591	0	True
10/01/2016	Reno NV	Monthserrat	Serna	UTEP	0	0	False	0	0	False
10/08/2016	El Paso TX	Monthserrat	Serna	UTEP	0	0	False	567	0	False
10/22/2016	USAFA CO	Monthserrat	Serna	UTEP	0	0	False	0	0	False
10/23/2016	USAFA CO	Monthserrat	Serna	UTEP	0	0	False	0	0	False
11/04/2016	El Paso TX	Monthserrat	Serna	UTEP	0	0	False	561	0	False
11/06/2016	El Paso TX	Monthserrat	Serna	UTEP	0	0	False	564	0	False
11/12/2016	Lincoln NE	Monthserrat	Serna	UTEP	0	0	False	0	0	False
11/13/2016	Lincoln NE	Monthserrat	Serna	UTEP	0	0	False	0	0	False
02/04/2017	Columbus OH	Monthserrat	Serna	UTEP	0	0	False	0	0	False
02/11/2017	Fort Worth TX	Monthserrat	Serna	UTEP	0	0	False	0	0	False
09/24/2016	Reno NV	Jami	Sexton	Nevada	0	0	False	0	0	False
10/01/2016	Reno NV	Jami	Sexton	Nevada	0	0	False	0	0	False
10/08/2016	El Paso TX	Jami	Sexton	Nevada	0	0	False	0	0	False
10/15/2016	Reno NV	Jami	Sexton	Nevada	0	0	False	0	0	False
10/22/2016	USAFA CO	Jami	Sexton	Nevada	0	0	False	0	0	False
10/23/2016	USAFA CO	Jami	Sexton	Nevada	0	0	False	0	0	False
10/29/2016	Fort Worth TX	Jami	Sexton	Nevada	0	0	False	0	0	False
11/06/2016	Reno NV	Jami	Sexton	Nevada	0	0	False	0	0	False
11/12/2016	Columbus OH	Jami	Sexton	Nevada	0	0	False	0	0	False
02/04/2017	Columbus OH	Jami	Sexton	Nevada	0	0	False	0	0	False
09/21/2016	University MS	Brianna	Shaw	North Georgia	550	12	True	566	16	True
10/08/2016	Lexington KY	Brianna	Shaw	North Georgia	556	0	False	569	93	False
10/22/2016	Dahlonega GA	Brianna	Shaw	North Georgia	0	0	False	0	0	False
10/29/2016	Morehead KY	Brianna	Shaw	North Georgia	0	0	False	0	0	False
11/06/2016	Dahlonega GA	Brianna	Shaw	North Georgia	0	0	False	0	0	False
11/12/2016	Lexington VA	Brianna	Shaw	North Georgia	0	0	False	0	0	False
11/18/2016	Jacksonville AL	Brianna	Shaw	North Georgia	0	0	False	0	0	False
01/20/2017	Murray KY	Brianna	Shaw	North Georgia	567	0	True	0	0	False
01/28/2017	Charleston SC	Brianna	Shaw	North Georgia	561	0	True	565	3	True
01/28/2017	Raleigh NC	Brianna	Shaw	North Georgia	569	15	True	576	25	True
02/04/2017	Charleston SC	Brianna	Shaw	North Georgia	568	0	True	568	0	True
02/11/2017	Unkown XX	Brianna	Shaw	North Georgia	537	0	True	569	0	True
09/24/2016	Memphis TN	Logan	Short	Alabama Birmingham	0	0	False	0	0	False
10/08/2016	Spartanburg SC	Logan	Short	Alabama Birmingham	0	0	False	0	0	False
10/15/2016	Charleston SC	Logan	Short	Alabama Birmingham	0	0	False	0	0	False
10/22/2016	Dahlonega GA	Logan	Short	Alabama Birmingham	0	0	False	0	0	False
11/18/2016	Jacksonville AL	Logan	Short	Alabama Birmingham	0	0	False	467	0	False
01/17/2017	Martin TN	Logan	Short	Alabama Birmingham	0	0	False	0	0	False
01/20/2017	Murray KY	Logan	Short	Alabama Birmingham	0	0	False	0	0	False
02/04/2017	Spartanburg SC	Logan	Short	Alabama Birmingham	0	0	False	0	0	False
02/11/2017	Lexington VA	Logan	Short	Alabama Birmingham	0	0	False	0	0	False
10/08/2016	Fairbanks AK	Mary	Simonton	Air Force	0	0	False	0	0	False
10/10/2016	Fairbanks AK	Mary	Simonton	Air Force	0	0	False	0	0	False
10/22/2016	USAFA CO	Mary	Simonton	Air Force	0	0	False	0	0	False
10/23/2016	USAFA CO	Mary	Simonton	Air Force	0	0	False	0	0	False
11/05/2016	USAFA CO	Mary	Simonton	Air Force	0	0	False	0	0	False
11/12/2016	Fort Worth TX	Mary	Simonton	Air Force	0	0	False	0	0	False
11/13/2016	Fort Worth TX	Mary	Simonton	Air Force	0	0	False	0	0	False
01/14/2017	USAFA CO	Mary	Simonton	Air Force	0	0	False	0	0	False
01/28/2017	Charleston SC	Mary	Simonton	Air Force	0	0	False	0	0	False
01/29/2017	Charleston SC	Mary	Simonton	Air Force	0	0	False	0	0	False
02/04/2017	Columbus OH	Mary	Simonton	Air Force	0	0	False	0	0	False
09/24/2016	Lexington VA	Tommy	Simrill	Citadel	529	0	False	549	0	True
10/01/2016	Charleston SC	Tommy	Simrill	Citadel	533	0	False	555	0	False
10/15/2016	Charleston SC	Tommy	Simrill	Citadel	494	0	False	543	0	False
10/22/2016	Dahlonega GA	Tommy	Simrill	Citadel	0	0	False	0	0	False
10/29/2016	Charleston SC	Tommy	Simrill	Citadel	512	0	False	542	0	False
11/05/2016	Charleston SC	Tommy	Simrill	Citadel	0	0	False	553	0	False
11/12/2016	Charleston SC	Tommy	Simrill	Citadel	503	0	False	551	0	False
01/21/2017	Charleston SC	Tommy	Simrill	Citadel	495	0	False	552	0	False
01/28/2017	Charleston SC	Tommy	Simrill	Citadel	525	0	False	546	0	False
01/29/2017	Charleston SC	Tommy	Simrill	Citadel	0	0	False	0	0	False
02/04/2017	Charleston SC	Tommy	Simrill	Citadel	498	0	False	554	0	False
02/11/2017	Spartanburg SC	Tommy	Simrill	Citadel	0	0	False	0	0	False
09/21/2016	University MS	David	Sink	Jacksonville St.	569	21	False	585	36	True
09/24/2016	Memphis TN	David	Sink	Jacksonville St.	0	0	False	585	39	True
10/16/2016	Morehead KY	David	Sink	Jacksonville St.	574	0	False	572	0	True
10/22/2016	Murray KY	David	Sink	Jacksonville St.	570	0	True	580	0	True
10/29/2016	Jacksonville AL	David	Sink	Jacksonville St.	574	0	True	584	0	True
11/05/2016	Jacksonville AL	David	Sink	Jacksonville St.	570	0	False	580	0	True
11/18/2016	Jacksonville AL	David	Sink	Jacksonville St.	575	0	False	581	0	True
01/14/2017	USAFA CO	David	Sink	Jacksonville St.	566	0	True	576	0	True
01/16/2017	USAFA CO	David	Sink	Jacksonville St.	578	0	False	575	0	True
01/20/2017	Murray KY	David	Sink	Jacksonville St.	580	0	True	583	0	True
01/28/2017	Memphis TN	David	Sink	Jacksonville St.	579	0	True	575	0	True
02/03/2017	Morehead KY	David	Sink	Jacksonville St.	572	0	True	0	0	False
02/11/2017	Jacksonville AL	David	Sink	Jacksonville St.	579	0	True	568	0	False
09/24/2016	Memphis TN	Mallory	Sisk	Alabama Birmingham	0	0	False	0	0	False
10/08/2016	Spartanburg SC	Mallory	Sisk	Alabama Birmingham	0	0	False	0	0	False
10/15/2016	Charleston SC	Mallory	Sisk	Alabama Birmingham	0	0	False	0	0	False
10/22/2016	Dahlonega GA	Mallory	Sisk	Alabama Birmingham	0	0	False	0	0	False
11/18/2016	Jacksonville AL	Mallory	Sisk	Alabama Birmingham	0	0	False	0	0	False
01/17/2017	Martin TN	Mallory	Sisk	Alabama Birmingham	0	0	False	0	0	False
01/20/2017	Murray KY	Mallory	Sisk	Alabama Birmingham	0	0	False	0	0	False
02/04/2017	Spartanburg SC	Mallory	Sisk	Alabama Birmingham	0	0	False	0	0	False
02/11/2017	Lexington VA	Mallory	Sisk	Alabama Birmingham	0	0	False	0	0	False
09/21/2016	University MS	Eric	Sloan	Murray St.	551	20	False	577	25	False
09/25/2016	Murray KY	Eric	Sloan	Murray St.	567	21	False	574	25	False
10/22/2016	Murray KY	Eric	Sloan	Murray St.	571	0	False	552	0	False
10/30/2016	Murray KY	Eric	Sloan	Murray St.	563	0	False	574	0	False
11/05/2016	Morehead KY	Eric	Sloan	Murray St.	0	0	False	0	0	False
11/12/2016	Columbus OH	Eric	Sloan	Murray St.	0	0	False	0	0	False
11/18/2016	Jacksonville AL	Eric	Sloan	Murray St.	0	0	False	0	0	False
01/14/2017	University MS	Eric	Sloan	Murray St.	0	0	False	0	0	False
01/20/2017	Murray KY	Eric	Sloan	Murray St.	580	0	False	584	0	False
02/03/2017	Morehead KY	Eric	Sloan	Murray St.	0	0	False	0	0	False
02/12/2017	Lexington KY	Eric	Sloan	Murray St.	0	0	False	0	0	False
09/24/2016	Memphis TN	Micah	Smith	Alabama Birmingham	0	0	False	0	0	False
10/08/2016	Spartanburg SC	Micah	Smith	Alabama Birmingham	0	0	False	0	0	False
10/15/2016	Charleston SC	Micah	Smith	Alabama Birmingham	0	0	False	0	0	False
10/22/2016	Dahlonega GA	Micah	Smith	Alabama Birmingham	0	0	False	0	0	False
11/18/2016	Jacksonville AL	Micah	Smith	Alabama Birmingham	0	0	False	0	0	False
01/17/2017	Martin TN	Micah	Smith	Alabama Birmingham	0	0	False	0	0	False
01/20/2017	Murray KY	Micah	Smith	Alabama Birmingham	0	0	False	0	0	False
02/04/2017	Spartanburg SC	Micah	Smith	Alabama Birmingham	0	0	False	0	0	False
02/11/2017	Lexington VA	Micah	Smith	Alabama Birmingham	0	0	False	0	0	False
10/10/2016	West Point NY	Allen	Solida	Army	576	20	False	581	37	False
10/29/2016	Lexington KY	Allen	Solida	Army	0	0	False	0	0	False
10/30/2016	Morehead KY	Allen	Solida	Army	0	0	False	0	0	False
11/05/2016	USAFA CO	Allen	Solida	Army	568	0	False	577	0	False
11/11/2016	West Point NY	Allen	Solida	Army	582	30	True	580	35	False
11/13/2016	West Point NY	Allen	Solida	Army	568	22	True	575	26	False
11/20/2016	West Point NY	Allen	Solida	Army	572	26	True	587	35	False
01/14/2017	West Point NY	Allen	Solida	Army	567	27	True	582	38	False
01/14/2017	Palmyra PA	Allen	Solida	Army	568	27	True	577	28	False
01/16/2017	West Point NY	Allen	Solida	Army	563	21	True	584	39	False
02/05/2017	West Point NY	Allen	Solida	Army	577	23	True	579	29	False
10/10/2016	West Point NY	Joel	Solis	MIT	0	0	False	505	5	True
10/22/2016	Cambridge MA	Joel	Solis	MIT	0	0	False	509	0	True
10/29/2016	Cambridge MA	Joel	Solis	MIT	0	0	False	523	0	False
11/12/2016	Cambridge MA	Joel	Solis	MIT	459	0	False	524	0	False
11/13/2016	Cambridge MA	Joel	Solis	MIT	439	0	False	520	0	True
11/19/2016	Cambridge MA	Joel	Solis	MIT	502	0	False	542	0	True
01/28/2017	Philadelphia PA	Joel	Solis	MIT	0	0	False	0	0	False
02/04/2017	Cambridge MA	Joel	Solis	MIT	0	0	False	538	0	True
02/05/2017	Cambridge MA	Joel	Solis	MIT	0	0	False	524	11	True
10/10/2016	West Point NY	Andrew	Solomonides	Army	560	19	False	573	26	False
10/29/2016	Lexington KY	Andrew	Solomonides	Army	0	0	False	0	0	False
10/30/2016	Morehead KY	Andrew	Solomonides	Army	0	0	False	0	0	False
11/05/2016	USAFA CO	Andrew	Solomonides	Army	0	0	False	0	0	False
11/11/2016	West Point NY	Andrew	Solomonides	Army	566	18	False	571	19	False
11/13/2016	West Point NY	Andrew	Solomonides	Army	561	18	False	570	25	False
11/20/2016	West Point NY	Andrew	Solomonides	Army	560	19	False	576	27	False
01/14/2017	West Point NY	Andrew	Solomonides	Army	558	16	False	576	26	False
01/14/2017	Palmyra PA	Andrew	Solomonides	Army	562	21	False	569	24	False
01/16/2017	West Point NY	Andrew	Solomonides	Army	566	17	False	575	30	False
02/05/2017	West Point NY	Andrew	Solomonides	Army	566	16	False	573	25	False
09/21/2016	University MS	Jason	Spaude	Kentucky	574	24	True	587	36	False
10/08/2016	Lexington KY	Jason	Spaude	Kentucky	0	0	False	0	0	False
10/15/2016	Annapolis MD	Jason	Spaude	Kentucky	579	0	True	588	0	False
10/29/2016	Lexington KY	Jason	Spaude	Kentucky	578	0	False	588	0	False
11/04/2016	Lexington KY	Jason	Spaude	Kentucky	581	0	True	587	0	True
11/06/2016	Lexington KY	Jason	Spaude	Kentucky	579	0	True	588	0	True
11/18/2016	Fairbanks AK	Jason	Spaude	Kentucky	580	0	True	591	0	True
11/19/2016	Fairbanks AK	Jason	Spaude	Kentucky	566	20	True	588	38	True
01/14/2017	University MS	Jason	Spaude	Kentucky	575	23	True	585	40	True
01/15/2017	University MS	Jason	Spaude	Kentucky	571	0	True	585	0	True
01/20/2017	Murray KY	Jason	Spaude	Kentucky	580	0	True	589	0	True
01/29/2017	Columbus OH	Jason	Spaude	Kentucky	577	0	True	591	0	True
02/11/2017	Lexington KY	Jason	Spaude	Kentucky	579	0	True	584	0	True
10/15/2016	Raleigh NC	Claire	Spina	North Carolina St.	0	0	False	0	0	False
10/22/2016	Akron OH	Claire	Spina	North Carolina St.	0	0	False	0	0	False
10/23/2016	Akron OH	Claire	Spina	North Carolina St.	0	0	False	0	0	False
10/29/2016	Charleston SC	Claire	Spina	North Carolina St.	548	0	False	579	0	False
11/12/2016	Columbus OH	Claire	Spina	North Carolina St.	0	0	False	0	0	False
11/18/2016	Fairbanks AK	Claire	Spina	North Carolina St.	0	0	False	0	0	False
11/20/2016	Fairbanks AK	Claire	Spina	North Carolina St.	0	0	False	0	0	False
01/14/2017	West Point NY	Claire	Spina	North Carolina St.	558	13	False	572	20	False
01/15/2017	West Point NY	Claire	Spina	North Carolina St.	564	18	False	574	31	False
01/20/2017	Murray KY	Claire	Spina	North Carolina St.	557	0	False	569	0	False
01/22/2017	Murray KY	Claire	Spina	North Carolina St.	564	0	False	574	0	False
01/28/2017	Raleigh NC	Claire	Spina	North Carolina St.	0	0	False	0	0	False
02/04/2017	Charleston SC	Claire	Spina	North Carolina St.	0	0	False	0	0	False
09/21/2016	University MS	Dakota	Spivey	North Georgia	569	25	True	586	36	True
10/08/2016	Lexington KY	Dakota	Spivey	North Georgia	572	0	True	592	0	True
10/22/2016	Dahlonega GA	Dakota	Spivey	North Georgia	562	0	True	594	0	True
10/29/2016	Morehead KY	Dakota	Spivey	North Georgia	578	0	True	588	0	True
11/06/2016	Dahlonega GA	Dakota	Spivey	North Georgia	570	0	True	588	0	True
11/12/2016	Lexington VA	Dakota	Spivey	North Georgia	568	0	True	587	0	True
11/18/2016	Jacksonville AL	Dakota	Spivey	North Georgia	579	0	True	581	0	True
01/20/2017	Murray KY	Dakota	Spivey	North Georgia	0	0	False	0	0	False
01/28/2017	Charleston SC	Dakota	Spivey	North Georgia	0	0	False	0	0	False
01/28/2017	Raleigh NC	Dakota	Spivey	North Georgia	0	0	False	0	0	False
02/04/2017	Charleston SC	Dakota	Spivey	North Georgia	0	0	False	0	0	False
02/11/2017	Unkown XX	Dakota	Spivey	North Georgia	0	0	False	0	0	False
10/08/2016	Annapolis MD	Lauren	Stabler	USciences	499	0	False	540	0	False
10/22/2016	Philadelphia PA	Lauren	Stabler	USciences	308	0	False	527	0	True
10/29/2016	Philadelphia PA	Lauren	Stabler	USciences	0	0	False	516	0	False
11/05/2016	Lexington VA	Lauren	Stabler	USciences	0	0	False	519	0	False
11/12/2016	Cambridge MA	Lauren	Stabler	USciences	492	0	False	524	0	False
11/13/2016	Cambridge MA	Lauren	Stabler	USciences	493	0	False	532	13	False
11/18/2016	New London CT	Lauren	Stabler	USciences	0	0	False	0	0	False
01/28/2017	Philadelphia PA	Lauren	Stabler	USciences	0	0	False	0	0	False
02/11/2017	Philadelphia PA	Lauren	Stabler	USciences	516	0	False	513	0	False
09/24/2016	Reno NV	Michael	Steinel	Ohio State	579	0	False	584	0	True
10/02/2016	Morgantown WV	Michael	Steinel	Ohio State	584	33	False	591	0	False
10/14/2016	Fairbanks AK	Michael	Steinel	Ohio State	572	22	True	585	41	True
10/15/2016	Fairbanks AK	Michael	Steinel	Ohio State	573	24	True	588	35	False
10/23/2016	Columbus OH	Michael	Steinel	Ohio State	573	0	False	577	0	False
10/29/2016	Lincoln NE	Michael	Steinel	Ohio State	574	0	False	594	0	False
11/05/2016	El Paso TX	Michael	Steinel	Ohio State	572	0	False	592	0	True
11/06/2016	El Paso TX	Michael	Steinel	Ohio State	573	0	False	594	0	True
11/12/2016	Columbus OH	Michael	Steinel	Ohio State	577	0	False	593	0	True
01/14/2017	USAFA CO	Michael	Steinel	Ohio State	569	0	False	587	0	False
01/16/2017	USAFA CO	Michael	Steinel	Ohio State	572	0	True	590	0	True
01/21/2017	Fort Worth TX	Michael	Steinel	Ohio State	583	0	True	596	0	True
01/22/2017	Fort Worth TX	Michael	Steinel	Ohio State	575	0	True	592	0	True
01/29/2017	Columbus OH	Michael	Steinel	Ohio State	582	0	True	595	0	True
02/04/2017	Columbus OH	Michael	Steinel	Ohio State	583	33	True	593	45	True
10/08/2016	Annapolis MD	Alaric	Stone	Coast Guard	0	0	False	0	0	False
10/09/2016	Annapolis MD	Alaric	Stone	Coast Guard	0	0	False	0	0	False
10/22/2016	Cambridge MA	Alaric	Stone	Coast Guard	0	0	False	522	0	False
11/05/2016	USAFA CO	Alaric	Stone	Coast Guard	0	0	False	0	0	False
11/12/2016	New London CT	Alaric	Stone	Coast Guard	0	0	False	538	0	False
11/18/2016	New London CT	Alaric	Stone	Coast Guard	0	0	False	534	0	False
01/14/2017	Palmyra PA	Alaric	Stone	Coast Guard	0	0	False	531	12	False
01/21/2017	Fort Worth TX	Alaric	Stone	Coast Guard	0	0	False	0	0	False
01/22/2017	Fort Worth TX	Alaric	Stone	Coast Guard	0	0	False	0	0	False
02/04/2017	Cambridge MA	Alaric	Stone	Coast Guard	0	0	False	547	0	False
02/05/2017	Cambridge MA	Alaric	Stone	Coast Guard	0	0	False	542	17	False
09/24/2016	Memphis TN	Emily	Stover	Alabama Birmingham	0	0	False	544	15	True
10/08/2016	Spartanburg SC	Emily	Stover	Alabama Birmingham	0	0	False	530	0	True
10/15/2016	Charleston SC	Emily	Stover	Alabama Birmingham	0	0	False	549	0	False
10/22/2016	Dahlonega GA	Emily	Stover	Alabama Birmingham	0	0	False	552	0	True
11/18/2016	Jacksonville AL	Emily	Stover	Alabama Birmingham	0	0	False	560	0	False
01/17/2017	Martin TN	Emily	Stover	Alabama Birmingham	0	0	False	540	0	True
01/20/2017	Murray KY	Emily	Stover	Alabama Birmingham	0	0	False	549	0	True
02/04/2017	Spartanburg SC	Emily	Stover	Alabama Birmingham	0	0	False	550	0	True
02/11/2017	Lexington VA	Emily	Stover	Alabama Birmingham	0	0	False	555	0	True
09/24/2016	Memphis TN	Zachary	Strohl	Akron	573	24	True	587	33	True
10/08/2016	Akron OH	Zachary	Strohl	Akron	567	21	True	581	0	True
10/15/2016	Reno NV	Zachary	Strohl	Akron	573	0	True	587	0	True
10/22/2016	Akron OH	Zachary	Strohl	Akron	575	30	True	589	0	True
10/23/2016	Akron OH	Zachary	Strohl	Akron	581	36	True	588	35	True
10/29/2016	Philadelphia PA	Zachary	Strohl	Akron	566	0	True	590	0	True
11/04/2016	Lexington KY	Zachary	Strohl	Akron	579	0	True	589	0	True
11/05/2016	Lexington KY	Zachary	Strohl	Akron	574	0	True	588	0	True
01/14/2017	Palmyra PA	Zachary	Strohl	Akron	573	27	True	587	40	True
02/04/2017	Lexington KY	Zachary	Strohl	Akron	583	0	True	590	0	True
10/01/2016	Annapolis MD	Marc	Suda	John Jay	497	0	True	516	0	False
10/08/2016	Akron OH	Marc	Suda	John Jay	513	9	True	506	0	True
10/22/2016	Philadelphia PA	Marc	Suda	John Jay	499	0	True	526	0	True
10/29/2016	Cambridge MA	Marc	Suda	John Jay	510	0	True	528	0	False
11/12/2016	New London CT	Marc	Suda	John Jay	526	0	True	538	0	False
11/19/2016	Cambridge MA	Marc	Suda	John Jay	507	0	True	527	0	False
11/19/2016	Cambridge MA	Marc	Suda	John Jay	163	0	False	0	0	False
02/11/2017	Philadelphia PA	Marc	Suda	John Jay	516	0	True	547	0	True
10/15/2016	University MS	Sarah	Sutton	Nebraska	564	22	False	572	27	False
10/29/2016	Lincoln NE	Sarah	Sutton	Nebraska	556	0	False	582	0	False
11/05/2016	Lexington KY	Sarah	Sutton	Nebraska	0	0	False	0	0	False
11/06/2016	Lexington KY	Sarah	Sutton	Nebraska	0	0	False	0	0	False
11/12/2016	Lincoln NE	Sarah	Sutton	Nebraska	556	0	False	585	0	False
11/13/2016	Lincoln NE	Sarah	Sutton	Nebraska	540	0	False	585	0	False
01/15/2017	West Point NY	Sarah	Sutton	Nebraska	564	18	False	570	28	False
01/16/2017	West Point NY	Sarah	Sutton	Nebraska	554	19	False	573	25	False
01/21/2017	Morgantown WV	Sarah	Sutton	Nebraska	0	0	False	0	0	False
01/22/2017	Morgantown WV	Sarah	Sutton	Nebraska	0	0	False	0	0	False
01/28/2017	Memphis TN	Sarah	Sutton	Nebraska	0	0	False	0	0	False
02/02/2017	Lincoln NE	Sarah	Sutton	Nebraska	558	0	False	586	0	False
09/21/2016	University MS	Alyson	Sylvester	UT Martin (W)	564	15	True	570	25	True
09/24/2016	Memphis TN	Alyson	Sylvester	UT Martin (W)	552	16	True	564	28	True
09/25/2016	Murray KY	Alyson	Sylvester	UT Martin (W)	551	0	True	554	0	True
10/29/2016	Memphis TN	Alyson	Sylvester	UT Martin (W)	567	15	True	573	27	True
10/30/2016	Murray KY	Alyson	Sylvester	UT Martin (W)	557	0	True	562	0	True
11/05/2016	Jacksonville AL	Alyson	Sylvester	UT Martin (W)	559	0	True	567	0	True
